Order_ID,Ship_Mode,Ship_Date,Ship_id
32803,EXPRESS AIR,17-12-2011,2088
32803,REGULAR AIR,18-12-2011,2089
32834,REGULAR AIR,28-08-2010,2090
33219,DELIVERY TRUCK,11/12/2011,2091
33477,REGULAR AIR,21-10-2012,2092
34082,REGULAR AIR,29-10-2011,2093
34082,REGULAR AIR,30-10-2011,2094
34211,REGULAR AIR,16-02-2012,2095
34244,EXPRESS AIR,8/10/2010,2096
34244,REGULAR AIR,1/10/2010,2097
34658,DELIVERY TRUCK,18-11-2010,2098
34788,REGULAR AIR,11/11/2009,2099
34918,DELIVERY TRUCK,24-10-2009,2100
34918,REGULAR AIR,25-10-2009,2101
35079,REGULAR AIR,16-08-2010,2102
35079,EXPRESS AIR,16-08-2010,2103
35110,REGULAR AIR,19-10-2011,2104
35110,REGULAR AIR,20-10-2011,2105
35554,DELIVERY TRUCK,26-09-2012,2106
35555,DELIVERY TRUCK,5/3/2011,2107
35555,REGULAR AIR,6/3/2011,2108
35555,REGULAR AIR,4/3/2011,2109
35877,REGULAR AIR,28-05-2010,2110
35878,REGULAR AIR,15-08-2010,2111
36448,REGULAR AIR,10/9/2010,2112
36448,REGULAR AIR,11/9/2010,2113
36452,REGULAR AIR,6/4/2009,2114
36452,REGULAR AIR,7/4/2009,2115
36484,EXPRESS AIR,29-01-2012,2116
36643,REGULAR AIR,25-02-2009,2117
36643,REGULAR AIR,24-02-2009,2118
36679,REGULAR AIR,2/9/2011,2119
36741,REGULAR AIR,22-12-2010,2120
36741,REGULAR AIR,21-12-2010,2121
36866,REGULAR AIR,26-03-2010,2122
36929,REGULAR AIR,25-05-2012,2123
36929,REGULAR AIR,29-05-2012,2124
36999,DELIVERY TRUCK,13-12-2009,2125
36999,EXPRESS AIR,13-12-2009,2126
37216,REGULAR AIR,1/12/2010,2127
37314,REGULAR AIR,5/5/2011,2128
37349,EXPRESS AIR,17-02-2010,2129
37828,REGULAR AIR,25-04-2011,2130
37828,REGULAR AIR,22-04-2011,2131
37920,REGULAR AIR,16-07-2010,2132
38052,REGULAR AIR,15-02-2012,2133
38080,REGULAR AIR,15-09-2009,2134
38145,REGULAR AIR,14-09-2009,2135
38145,REGULAR AIR,13-09-2009,2136
38437,DELIVERY TRUCK,9/5/2012,2137
38437,REGULAR AIR,9/5/2012,2138
38503,REGULAR AIR,5/5/2009,2139
38503,DELIVERY TRUCK,9/5/2009,2140
38530,REGULAR AIR,17-04-2011,2141
38726,REGULAR AIR,23-05-2009,2142
39172,REGULAR AIR,2/7/2010,2143
39269,REGULAR AIR,2/11/2012,2144
39330,EXPRESS AIR,18-07-2010,2145
39365,EXPRESS AIR,17-05-2012,2146
39430,REGULAR AIR,17-06-2009,2147
39555,REGULAR AIR,9/9/2012,2148
39749,REGULAR AIR,29-06-2010,2149
39749,DELIVERY TRUCK,29-06-2010,2150
39815,REGULAR AIR,13-04-2009,2151
40001,REGULAR AIR,26-02-2011,2152
40386,EXPRESS AIR,20-02-2011,2153
40647,REGULAR AIR,18-08-2009,2154
41120,REGULAR AIR,9/7/2012,2155
41122,EXPRESS AIR,23-02-2010,2156
41187,REGULAR AIR,30-09-2010,2157
41187,REGULAR AIR,4/10/2010,2158
41221,REGULAR AIR,13-09-2009,2159
41282,REGULAR AIR,6/7/2009,2160
41312,REGULAR AIR,1/2/2012,2161
41318,EXPRESS AIR,18-10-2011,2162
41345,REGULAR AIR,2/2/2012,2163
41604,REGULAR AIR,11/2/2009,2164
41891,REGULAR AIR,23-05-2011,2165
42022,REGULAR AIR,25-09-2009,2166
42081,REGULAR AIR,15-01-2011,2167
42081,REGULAR AIR,12/1/2011,2168
42086,REGULAR AIR,23-07-2010,2169
42246,REGULAR AIR,27-04-2012,2170
42246,REGULAR AIR,28-04-2012,2171
42465,REGULAR AIR,22-12-2010,2172
42657,REGULAR AIR,5/10/2011,2173
42820,REGULAR AIR,23-02-2010,2174
42848,REGULAR AIR,8/10/2012,2175
43269,REGULAR AIR,12/4/2009,2176
43367,REGULAR AIR,12/3/2010,2177
43367,EXPRESS AIR,10/3/2010,2178
43367,REGULAR AIR,9/3/2010,2179
43399,REGULAR AIR,31-07-2009,2180
43399,DELIVERY TRUCK,1/8/2009,2181
43399,REGULAR AIR,1/8/2009,2182
43875,EXPRESS AIR,10/12/2011,2183
43875,DELIVERY TRUCK,9/12/2011,2184
43875,REGULAR AIR,9/12/2011,2185
43875,REGULAR AIR,8/12/2011,2186
44197,DELIVERY TRUCK,23-01-2009,2187
44229,REGULAR AIR,14-05-2010,2188
44386,REGULAR AIR,11/4/2012,2189
44390,REGULAR AIR,5/12/2010,2190
44612,REGULAR AIR,15-03-2011,2191
44614,EXPRESS AIR,18-06-2010,2192
44614,REGULAR AIR,23-06-2010,2193
44615,REGULAR AIR,10/5/2010,2194
44864,REGULAR AIR,24-06-2010,2195
44900,REGULAR AIR,10/2/2010,2196
44960,REGULAR AIR,5/5/2011,2197
44960,REGULAR AIR,3/5/2011,2198
44960,REGULAR AIR,7/5/2011,2199
44992,REGULAR AIR,26-12-2012,2200
44992,DELIVERY TRUCK,26-12-2012,2201
45125,DELIVERY TRUCK,29-05-2012,2202
45125,REGULAR AIR,29-05-2012,2203
45190,DELIVERY TRUCK,19-11-2010,2204
45414,REGULAR AIR,12/2/2009,2205
45700,REGULAR AIR,13-11-2012,2206
45824,REGULAR AIR,8/12/2009,2207
45991,DELIVERY TRUCK,16-02-2011,2208
45991,REGULAR AIR,18-02-2011,2209
46307,REGULAR AIR,6/2/2011,2210
46307,REGULAR AIR,9/2/2011,2211
46434,REGULAR AIR,2/4/2010,2212
46466,REGULAR AIR,22-02-2012,2213
46528,EXPRESS AIR,8/12/2009,2214
46528,REGULAR AIR,9/12/2009,2215
46626,DELIVERY TRUCK,1/7/2012,2216
46853,REGULAR AIR,22-05-2009,2217
46855,REGULAR AIR,6/3/2010,2218
46919,REGULAR AIR,20-06-2009,2219
46977,REGULAR AIR,9/5/2012,2220
47041,REGULAR AIR,3/4/2012,2221
47301,REGULAR AIR,22-07-2011,2222
47714,DELIVERY TRUCK,11/3/2011,2223
48003,REGULAR AIR,28-01-2012,2224
48195,REGULAR AIR,28-11-2010,2225
48195,REGULAR AIR,27-11-2010,2226
48357,REGULAR AIR,28-03-2009,2227
48615,REGULAR AIR,7/12/2012,2228
48615,REGULAR AIR,8/12/2012,2229
48642,REGULAR AIR,3/2/2010,2230
48642,EXPRESS AIR,2/2/2010,2231
48710,REGULAR AIR,26-11-2009,2232
49094,REGULAR AIR,5/9/2012,2233
49125,EXPRESS AIR,31-03-2009,2234
49538,REGULAR AIR,21-03-2010,2235
49730,DELIVERY TRUCK,5/1/2009,2236
49924,REGULAR AIR,27-05-2011,2237
50306,REGULAR AIR,22-05-2011,2238
50566,REGULAR AIR,9/9/2011,2239
50823,REGULAR AIR,26-07-2009,2240
50854,REGULAR AIR,17-12-2011,2241
50854,DELIVERY TRUCK,19-12-2011,2242
50854,EXPRESS AIR,17-12-2011,2243
51109,REGULAR AIR,10/11/2012,2244
51395,REGULAR AIR,14-06-2010,2245
51395,REGULAR AIR,13-06-2010,2246
51559,REGULAR AIR,13-03-2012,2247
51813,REGULAR AIR,23-12-2012,2248
51937,DELIVERY TRUCK,27-02-2009,2249
52098,REGULAR AIR,10/3/2010,2250
52102,REGULAR AIR,12/9/2010,2251
52135,REGULAR AIR,26-03-2010,2252
52162,REGULAR AIR,1/11/2011,2253
52162,REGULAR AIR,2/11/2011,2254
52256,REGULAR AIR,6/11/2010,2255
52391,REGULAR AIR,14-12-2009,2256
52642,DELIVERY TRUCK,18-06-2011,2257
52642,REGULAR AIR,21-06-2011,2258
52645,REGULAR AIR,12/3/2012,2259
52645,REGULAR AIR,16-03-2012,2260
52711,REGULAR AIR,23-09-2011,2261
52896,EXPRESS AIR,24-10-2010,2262
52896,DELIVERY TRUCK,23-10-2010,2263
52999,EXPRESS AIR,27-04-2012,2264
52999,REGULAR AIR,27-04-2012,2265
52999,REGULAR AIR,25-04-2012,2266
53254,REGULAR AIR,21-08-2009,2267
53281,DELIVERY TRUCK,4/4/2009,2268
53285,REGULAR AIR,26-05-2012,2269
53312,REGULAR AIR,6/7/2009,2270
53312,REGULAR AIR,5/7/2009,2271
53637,EXPRESS AIR,18-03-2011,2272
53698,EXPRESS AIR,17-06-2012,2273
54183,EXPRESS AIR,17-04-2012,2274
54183,REGULAR AIR,16-04-2012,2275
54245,REGULAR AIR,25-03-2011,2276
54339,EXPRESS AIR,9/5/2012,2277
54339,REGULAR AIR,7/5/2012,2278
54401,REGULAR AIR,6/12/2011,2279
54563,REGULAR AIR,6/10/2010,2280
54694,REGULAR AIR,19-09-2009,2281
54755,REGULAR AIR,10/12/2009,2282
54914,REGULAR AIR,29-08-2011,2283
54914,REGULAR AIR,30-08-2011,2284
55073,REGULAR AIR,20-03-2012,2285
55270,REGULAR AIR,23-01-2010,2286
55716,REGULAR AIR,23-10-2012,2287
55776,DELIVERY TRUCK,23-03-2009,2288
55874,REGULAR AIR,17-02-2009,2289
55874,EXPRESS AIR,18-02-2009,2290
56002,REGULAR AIR,6/7/2009,2291
56002,REGULAR AIR,8/7/2009,2292
56002,REGULAR AIR,11/7/2009,2293
56039,REGULAR AIR,30-11-2011,2294
56710,REGULAR AIR,12/5/2010,2295
56710,REGULAR AIR,13-05-2010,2296
57092,REGULAR AIR,2/5/2010,2297
57253,REGULAR AIR,6/1/2009,2298
57253,DELIVERY TRUCK,7/1/2009,2299
57253,REGULAR AIR,5/1/2009,2300
57382,REGULAR AIR,25-03-2009,2301
57382,EXPRESS AIR,25-03-2009,2302
57415,REGULAR AIR,25-03-2009,2303
57606,REGULAR AIR,4/1/2010,2304
57794,REGULAR AIR,28-07-2009,2305
58054,REGULAR AIR,4/1/2011,2306
58113,REGULAR AIR,3/2/2012,2307
58113,EXPRESS AIR,3/2/2012,2308
58528,REGULAR AIR,28-10-2010,2309
58528,EXPRESS AIR,28-10-2010,2310
58598,DELIVERY TRUCK,23-08-2011,2311
58598,REGULAR AIR,23-08-2011,2312
58851,REGULAR AIR,11/6/2010,2313
58851,REGULAR AIR,14-06-2010,2314
58853,DELIVERY TRUCK,14-05-2012,2315
59015,REGULAR AIR,27-05-2012,2316
59015,REGULAR AIR,28-05-2012,2317
59075,REGULAR AIR,29-02-2012,2318
59108,REGULAR AIR,12/10/2011,2319
59108,REGULAR AIR,16-10-2011,2320
59589,REGULAR AIR,11/4/2012,2321
59685,REGULAR AIR,12/12/2012,2322
59685,REGULAR AIR,11/12/2012,2323
59845,REGULAR AIR,26-12-2009,2324
59845,REGULAR AIR,27-12-2009,2325
134,REGULAR AIR,2/5/2012,2326
740,REGULAR AIR,15-07-2011,2327
833,REGULAR AIR,13-02-2009,2328
1573,DELIVERY TRUCK,29-12-2012,2329
1639,REGULAR AIR,20-08-2011,2330
2053,DELIVERY TRUCK,7/2/2011,2331
2053,REGULAR AIR,8/2/2011,2332
2146,REGULAR AIR,14-09-2012,2333
2146,REGULAR AIR,15-09-2012,2334
2752,REGULAR AIR,20-11-2010,2335
2752,REGULAR AIR,18-11-2010,2336
5445,EXPRESS AIR,30-07-2010,2337
5445,REGULAR AIR,1/8/2010,2338
5699,REGULAR AIR,3/8/2012,2339
5699,EXPRESS AIR,3/8/2012,2340
6823,REGULAR AIR,22-07-2009,2341
6823,REGULAR AIR,23-07-2009,2342
6948,REGULAR AIR,10/12/2010,2343
7462,EXPRESS AIR,21-02-2011,2344
7845,EXPRESS AIR,13-12-2009,2345
7845,EXPRESS AIR,14-12-2009,2346
8033,REGULAR AIR,25-04-2012,2347
8388,REGULAR AIR,25-02-2012,2348
9761,DELIVERY TRUCK,23-01-2012,2349
9761,REGULAR AIR,24-01-2012,2350
9863,REGULAR AIR,6/9/2011,2351
10342,DELIVERY TRUCK,24-11-2011,2352
10342,REGULAR AIR,23-11-2011,2353
10342,REGULAR AIR,24-11-2011,2354
10342,EXPRESS AIR,24-11-2011,2355
10434,DELIVERY TRUCK,24-12-2009,2356
11040,REGULAR AIR,23-10-2011,2357
11302,DELIVERY TRUCK,3/3/2009,2358
11398,REGULAR AIR,7/8/2012,2359
11398,REGULAR AIR,8/8/2012,2360
11584,REGULAR AIR,23-11-2009,2361
11652,REGULAR AIR,11/11/2011,2362
11652,REGULAR AIR,12/11/2011,2363
11686,REGULAR AIR,28-01-2009,2364
13895,REGULAR AIR,20-11-2010,2365
14820,EXPRESS AIR,11/1/2012,2366
15170,REGULAR AIR,18-03-2009,2367
15780,REGULAR AIR,15-04-2011,2368
16098,REGULAR AIR,25-07-2012,2369
16103,REGULAR AIR,17-07-2012,2370
16610,REGULAR AIR,12/10/2009,2371
18757,REGULAR AIR,24-05-2012,2372
18757,REGULAR AIR,27-05-2012,2373
19431,REGULAR AIR,25-05-2009,2374
19584,DELIVERY TRUCK,17-04-2009,2375
20262,REGULAR AIR,26-12-2009,2376
20545,DELIVERY TRUCK,10/10/2010,2377
20545,REGULAR AIR,11/10/2010,2378
20577,REGULAR AIR,11/2/2010,2379
20804,DELIVERY TRUCK,3/12/2011,2380
21414,REGULAR AIR,6/5/2011,2381
21414,REGULAR AIR,5/5/2011,2382
21447,EXPRESS AIR,5/6/2010,2383
21479,EXPRESS AIR,29-08-2009,2384
22208,REGULAR AIR,15-10-2009,2385
22279,REGULAR AIR,25-12-2009,2386
23174,DELIVERY TRUCK,28-07-2012,2387
23174,REGULAR AIR,2/8/2012,2388
23333,REGULAR AIR,6/8/2009,2389
23333,REGULAR AIR,7/8/2009,2390
24640,DELIVERY TRUCK,30-01-2011,2391
25056,REGULAR AIR,23-09-2010,2392
26244,REGULAR AIR,5/8/2010,2393
27201,DELIVERY TRUCK,25-07-2012,2394
27808,EXPRESS AIR,2/2/2010,2395
29573,REGULAR AIR,18-01-2012,2396
29862,REGULAR AIR,21-06-2011,2397
30433,EXPRESS AIR,9/6/2010,2398
30532,REGULAR AIR,27-11-2011,2399
30532,EXPRESS AIR,27-11-2011,2400
30532,REGULAR AIR,28-11-2011,2401
30532,DELIVERY TRUCK,28-11-2011,2402
30597,REGULAR AIR,7/8/2012,2403
30597,REGULAR AIR,6/8/2012,2404
30981,DELIVERY TRUCK,19-02-2011,2405
30981,DELIVERY TRUCK,17-02-2011,2406
31751,EXPRESS AIR,28-05-2011,2407
31873,REGULAR AIR,13-11-2009,2408
31873,REGULAR AIR,15-11-2009,2409
32000,REGULAR AIR,15-09-2012,2410
32000,DELIVERY TRUCK,20-09-2012,2411
32737,REGULAR AIR,30-10-2009,2412
35012,REGULAR AIR,8/6/2012,2413
35012,REGULAR AIR,9/6/2012,2414
35042,REGULAR AIR,3/12/2010,2415
35713,REGULAR AIR,17-10-2012,2416
36229,REGULAR AIR,24-09-2012,2417
36229,DELIVERY TRUCK,23-09-2012,2418
36933,REGULAR AIR,13-07-2011,2419
37152,DELIVERY TRUCK,24-05-2011,2420
37152,REGULAR AIR,24-05-2011,2421
37223,EXPRESS AIR,14-11-2011,2422
37223,REGULAR AIR,17-11-2011,2423
37223,REGULAR AIR,15-11-2011,2424
37254,REGULAR AIR,19-09-2009,2425
37441,DELIVERY TRUCK,25-02-2009,2426
37441,REGULAR AIR,26-02-2009,2427
38084,REGULAR AIR,22-03-2009,2428
39168,REGULAR AIR,20-05-2012,2429
39168,REGULAR AIR,19-05-2012,2430
39333,REGULAR AIR,19-02-2010,2431
39333,REGULAR AIR,17-02-2010,2432
39589,REGULAR AIR,3/8/2009,2433
39589,REGULAR AIR,2/8/2009,2434
39906,REGULAR AIR,19-03-2009,2435
40097,REGULAR AIR,14-01-2009,2436
40193,EXPRESS AIR,2/9/2012,2437
40258,REGULAR AIR,11/4/2009,2438
40258,REGULAR AIR,10/4/2009,2439
40544,REGULAR AIR,8/4/2009,2440
41765,REGULAR AIR,11/12/2009,2441
42242,EXPRESS AIR,2/4/2009,2442
42242,REGULAR AIR,2/4/2009,2443
42369,REGULAR AIR,6/8/2010,2444
42690,REGULAR AIR,2/10/2010,2445
45184,REGULAR AIR,26-06-2010,2446
45184,REGULAR AIR,24-06-2010,2447
45632,REGULAR AIR,11/5/2010,2448
46276,REGULAR AIR,10/12/2012,2449
46276,REGULAR AIR,11/12/2012,2450
46566,REGULAR AIR,10/4/2012,2451
48198,DELIVERY TRUCK,21-11-2009,2452
48198,REGULAR AIR,22-11-2009,2453
48453,REGULAR AIR,26-07-2009,2454
48518,EXPRESS AIR,4/4/2009,2455
49349,REGULAR AIR,1/6/2011,2456
49349,DELIVERY TRUCK,3/6/2011,2457
49668,REGULAR AIR,9/12/2009,2458
50309,REGULAR AIR,22-03-2011,2459
52327,REGULAR AIR,21-12-2011,2460
52327,REGULAR AIR,22-12-2011,2461
52516,DELIVERY TRUCK,5/1/2012,2462
52516,EXPRESS AIR,8/1/2012,2463
52800,REGULAR AIR,11/10/2010,2464
53574,REGULAR AIR,10/4/2012,2465
54023,REGULAR AIR,23-07-2012,2466
55265,REGULAR AIR,28-09-2009,2467
55398,REGULAR AIR,22-01-2010,2468
55458,REGULAR AIR,18-03-2012,2469
55809,DELIVERY TRUCK,12/9/2011,2470
56992,REGULAR AIR,18-04-2010,2471
58210,REGULAR AIR,7/12/2012,2472
58277,REGULAR AIR,26-01-2009,2473
58720,REGULAR AIR,7/3/2010,2474
58720,EXPRESS AIR,8/3/2010,2475
58820,REGULAR AIR,4/3/2010,2476
1154,EXPRESS AIR,15-02-2012,2477
1382,REGULAR AIR,20-08-2010,2478
1382,REGULAR AIR,23-08-2010,2479
1382,DELIVERY TRUCK,23-08-2010,2480
1411,DELIVERY TRUCK,21-12-2009,2481
1444,REGULAR AIR,7/12/2009,2482
3942,REGULAR AIR,28-06-2010,2483
4647,REGULAR AIR,14-05-2009,2484
4647,REGULAR AIR,15-05-2009,2485
4960,DELIVERY TRUCK,1/3/2011,2486
7367,REGULAR AIR,12/6/2011,2487
7938,REGULAR AIR,14-03-2010,2488
8320,REGULAR AIR,22-09-2009,2489
8807,REGULAR AIR,4/3/2010,2490
9062,REGULAR AIR,23-03-2011,2491
9602,DELIVERY TRUCK,12/11/2012,2492
9602,DELIVERY TRUCK,11/11/2012,2493
10209,REGULAR AIR,29-11-2010,2494
10338,DELIVERY TRUCK,16-07-2011,2495
10688,REGULAR AIR,13-05-2012,2496
11206,REGULAR AIR,1/1/2010,2497
11585,REGULAR AIR,16-03-2009,2498
12868,REGULAR AIR,3/3/2011,2499
14215,REGULAR AIR,14-07-2012,2500
14662,REGULAR AIR,17-11-2011,2501
14727,DELIVERY TRUCK,22-07-2012,2502
15781,REGULAR AIR,4/9/2012,2503
17157,REGULAR AIR,23-09-2012,2504
17795,REGULAR AIR,3/4/2009,2505
20449,REGULAR AIR,4/1/2010,2506
21890,REGULAR AIR,26-01-2011,2507
22020,REGULAR AIR,18-05-2010,2508
22149,REGULAR AIR,25-09-2011,2509
23078,REGULAR AIR,15-09-2011,2510
23619,REGULAR AIR,22-12-2012,2511
24003,REGULAR AIR,2/11/2009,2512
24003,REGULAR AIR,1/11/2009,2513
25442,REGULAR AIR,7/1/2012,2514
25927,REGULAR AIR,24-04-2009,2515
26243,REGULAR AIR,20-07-2011,2516
28515,REGULAR AIR,1/7/2010,2517
29667,REGULAR AIR,25-07-2009,2518
30023,REGULAR AIR,24-10-2010,2519
30215,REGULAR AIR,27-02-2009,2520
31845,REGULAR AIR,29-10-2012,2521
32999,DELIVERY TRUCK,19-04-2009,2522
35777,REGULAR AIR,10/9/2010,2523
36005,EXPRESS AIR,21-09-2010,2524
36196,REGULAR AIR,7/8/2011,2525
36230,REGULAR AIR,10/6/2009,2526
36294,REGULAR AIR,22-08-2012,2527
36737,REGULAR AIR,16-03-2010,2528
37287,REGULAR AIR,6/11/2012,2529
37831,REGULAR AIR,28-07-2012,2530
38372,REGULAR AIR,16-05-2010,2531
38912,REGULAR AIR,4/11/2012,2532
39040,EXPRESS AIR,22-05-2009,2533
40896,EXPRESS AIR,3/9/2011,2534
40994,REGULAR AIR,11/10/2012,2535
41607,REGULAR AIR,21-12-2009,2536
41666,EXPRESS AIR,4/3/2012,2537
42306,REGULAR AIR,16-09-2012,2538
42469,REGULAR AIR,9/11/2012,2539
42528,REGULAR AIR,25-02-2010,2540
42884,DELIVERY TRUCK,12/3/2010,2541
43302,REGULAR AIR,1/9/2011,2542
43460,REGULAR AIR,12/6/2012,2543
43972,REGULAR AIR,18-03-2010,2544
44000,REGULAR AIR,4/10/2012,2545
46177,REGULAR AIR,5/12/2010,2546
48226,DELIVERY TRUCK,6/1/2009,2547
48455,REGULAR AIR,3/6/2009,2548
48929,REGULAR AIR,23-10-2009,2549
48994,REGULAR AIR,24-10-2010,2550
51111,REGULAR AIR,11/2/2012,2551
55425,EXPRESS AIR,2/11/2011,2552
55815,EXPRESS AIR,14-01-2011,2553
55940,REGULAR AIR,30-04-2009,2554
56166,DELIVERY TRUCK,5/8/2010,2555
57638,REGULAR AIR,24-04-2012,2556
57890,REGULAR AIR,28-02-2009,2557
2244,EXPRESS AIR,10/1/2010,2558
3104,REGULAR AIR,17-09-2010,2559
3104,EXPRESS AIR,15-09-2010,2560
6179,REGULAR AIR,3/6/2009,2561
6179,REGULAR AIR,4/6/2009,2562
11747,REGULAR AIR,25-02-2010,2563
11877,REGULAR AIR,24-05-2010,2564
11877,REGULAR AIR,25-05-2010,2565
15271,REGULAR AIR,25-07-2010,2566
22561,REGULAR AIR,22-01-2011,2567
22561,EXPRESS AIR,22-01-2011,2568
25860,EXPRESS AIR,4/1/2010,2569
25860,REGULAR AIR,11/1/2010,2570
775,REGULAR AIR,18-03-2011,2571
775,REGULAR AIR,19-03-2011,2572
900,REGULAR AIR,1/10/2009,2573
964,REGULAR AIR,21-05-2011,2574
2722,REGULAR AIR,12/4/2009,2575
3078,DELIVERY TRUCK,13-02-2010,2576
3456,DELIVERY TRUCK,4/6/2010,2577
3556,REGULAR AIR,25-09-2012,2578
3654,REGULAR AIR,7/6/2012,2579
3654,DELIVERY TRUCK,2/6/2012,2580
3680,REGULAR AIR,11/12/2012,2581
4162,REGULAR AIR,13-02-2012,2582
4896,REGULAR AIR,21-08-2012,2583
4896,EXPRESS AIR,23-08-2012,2584
4965,REGULAR AIR,20-10-2010,2585
5830,REGULAR AIR,25-03-2010,2586
6116,REGULAR AIR,20-03-2009,2587
6695,EXPRESS AIR,27-06-2012,2588
6885,DELIVERY TRUCK,21-06-2012,2589
7458,REGULAR AIR,6/4/2012,2590
7458,REGULAR AIR,5/4/2012,2591
8807,REGULAR AIR,27-02-2010,2592
9024,REGULAR AIR,2/6/2012,2593
9602,REGULAR AIR,12/11/2012,2594
9894,DELIVERY TRUCK,20-03-2009,2595
11011,REGULAR AIR,14-05-2012,2596
11271,REGULAR AIR,20-10-2011,2597
12005,REGULAR AIR,26-06-2012,2598
13284,REGULAR AIR,13-08-2012,2599
13476,REGULAR AIR,17-10-2010,2600
14182,REGULAR AIR,27-06-2009,2601
14528,REGULAR AIR,17-06-2009,2602
15009,EXPRESS AIR,22-12-2011,2603
15619,EXPRESS AIR,2/7/2011,2604
15971,REGULAR AIR,15-08-2009,2605
16036,REGULAR AIR,6/1/2012,2606
16452,REGULAR AIR,24-08-2012,2607
17408,EXPRESS AIR,29-05-2009,2608
17410,EXPRESS AIR,6/9/2010,2609
18849,REGULAR AIR,5/8/2012,2610
19174,REGULAR AIR,18-07-2010,2611
19174,REGULAR AIR,17-07-2010,2612
20098,REGULAR AIR,10/12/2011,2613
20711,REGULAR AIR,21-01-2009,2614
20932,REGULAR AIR,31-07-2012,2615
21319,DELIVERY TRUCK,30-04-2010,2616
21344,REGULAR AIR,16-12-2012,2617
21538,REGULAR AIR,29-07-2009,2618
21574,REGULAR AIR,16-01-2010,2619
22242,REGULAR AIR,17-06-2009,2620
23078,REGULAR AIR,17-09-2011,2621
23271,DELIVERY TRUCK,4/11/2010,2622
23428,REGULAR AIR,30-10-2012,2623
23619,REGULAR AIR,23-12-2012,2624
23619,REGULAR AIR,24-12-2012,2625
24067,EXPRESS AIR,24-08-2012,2626
25092,EXPRESS AIR,3/12/2010,2627
25092,REGULAR AIR,3/12/2010,2628
25280,REGULAR AIR,22-05-2011,2629
25666,REGULAR AIR,3/9/2012,2630
25669,REGULAR AIR,16-01-2011,2631
26276,EXPRESS AIR,19-09-2010,2632
26912,REGULAR AIR,6/5/2012,2633
27137,REGULAR AIR,2/1/2012,2634
27335,REGULAR AIR,6/11/2010,2635
27430,REGULAR AIR,1/2/2011,2636
27559,REGULAR AIR,31-10-2011,2637
29797,REGULAR AIR,28-06-2010,2638
30023,DELIVERY TRUCK,17-10-2010,2639
31682,REGULAR AIR,18-03-2010,2640
31845,DELIVERY TRUCK,22-10-2012,2641
32389,REGULAR AIR,2/11/2010,2642
32420,REGULAR AIR,31-07-2009,2643
33699,REGULAR AIR,2/8/2009,2644
33699,REGULAR AIR,31-07-2009,2645
33797,DELIVERY TRUCK,11/1/2009,2646
33797,REGULAR AIR,12/1/2009,2647
33958,REGULAR AIR,4/2/2011,2648
36454,REGULAR AIR,21-02-2011,2649
36609,REGULAR AIR,16-05-2009,2650
36800,EXPRESS AIR,11/9/2010,2651
37287,REGULAR AIR,5/11/2012,2652
37443,REGULAR AIR,15-04-2010,2653
37792,REGULAR AIR,31-12-2011,2654
37829,REGULAR AIR,1/10/2010,2655
38087,REGULAR AIR,21-02-2009,2656
38341,REGULAR AIR,18-05-2009,2657
38599,REGULAR AIR,27-10-2009,2658
38721,REGULAR AIR,26-03-2009,2659
38721,REGULAR AIR,25-03-2009,2660
38976,DELIVERY TRUCK,26-12-2010,2661
39300,REGULAR AIR,24-04-2012,2662
39393,REGULAR AIR,19-11-2010,2663
39842,EXPRESS AIR,19-12-2010,2664
41766,REGULAR AIR,12/9/2012,2665
42528,REGULAR AIR,24-02-2010,2666
42528,EXPRESS AIR,24-02-2010,2667
43302,REGULAR AIR,30-08-2011,2668
43813,REGULAR AIR,23-07-2009,2669
44292,EXPRESS AIR,15-06-2011,2670
44583,REGULAR AIR,9/10/2009,2671
45381,REGULAR AIR,23-08-2011,2672
46531,REGULAR AIR,28-08-2011,2673
47136,REGULAR AIR,26-01-2011,2674
47813,REGULAR AIR,29-08-2009,2675
48263,REGULAR AIR,10/3/2010,2676
48706,REGULAR AIR,6/11/2012,2677
48929,REGULAR AIR,25-10-2009,2678
48963,REGULAR AIR,21-10-2010,2679
49312,REGULAR AIR,22-02-2011,2680
49472,REGULAR AIR,21-07-2010,2681
49472,REGULAR AIR,20-07-2010,2682
49891,REGULAR AIR,14-09-2009,2683
49984,REGULAR AIR,15-05-2009,2684
49984,REGULAR AIR,11/5/2009,2685
50471,DELIVERY TRUCK,5/1/2012,2686
51203,DELIVERY TRUCK,22-12-2011,2687
51233,REGULAR AIR,9/12/2009,2688
52195,REGULAR AIR,27-10-2011,2689
53123,REGULAR AIR,2/9/2009,2690
54533,REGULAR AIR,19-12-2011,2691
55139,REGULAR AIR,18-01-2010,2692
55392,REGULAR AIR,8/6/2009,2693
55616,REGULAR AIR,9/5/2011,2694
55909,REGULAR AIR,23-05-2009,2695
55938,EXPRESS AIR,3/7/2012,2696
56166,REGULAR AIR,6/8/2010,2697
56515,EXPRESS AIR,28-05-2011,2698
56768,REGULAR AIR,29-07-2011,2699
56900,REGULAR AIR,28-11-2011,2700
57056,DELIVERY TRUCK,15-11-2012,2701
58372,REGULAR AIR,7/4/2011,2702
59270,DELIVERY TRUCK,13-01-2010,2703
59270,REGULAR AIR,12/1/2010,2704
59619,REGULAR AIR,15-02-2010,2705
59781,DELIVERY TRUCK,13-12-2012,2706
132,DELIVERY TRUCK,13-06-2010,2707
258,REGULAR AIR,30-12-2010,2708
