"Order_ID";"Ship_Mode";"Ship_Date";"Ship_id";"ship_date_trimmed";"dd";"mm";"yyyy";"ddmmyyyy"
57986;"REGULAR AIR";"29-10-2010";1422;"29-10-2010";"29";"10";"2010";"29-10-2010"
58310;"REGULAR AIR";"24-02-2009";1423;"24-02-2009";"24";"02";"2009";"24-02-2009"
58725;"REGULAR AIR";"21-05-2010";1424;"21-05-2010";"21";"05";"2010";"21-05-2010"
902;"REGULAR AIR";"29-07-2009";1425;"29-07-2009";"29";"07";"2009";"29-07-2009"
2147;"EXPRESS AIR";"07-09-2012";1426;"07-09-2012";"07";"09";"2012";"07-09-2012"
2306;"REGULAR AIR";"27-07-2011";1427;"27-07-2011";"27";"07";"2011";"27-07-2011"
2823;"REGULAR AIR";"09-09-2011";1428;"09-09-2011";"09";"09";"2011";"09-09-2011"
2823;"DELIVERY TRUCK";"09-09-2011";1429;"09-09-2011";"09";"09";"2011";"09-09-2011"
3110;"DELIVERY TRUCK";"18-12-2009";1430;"18-12-2009";"18";"12";"2009";"18-12-2009"
3463;"REGULAR AIR";"18-08-2010";1431;"18-08-2010";"18";"08";"2010";"18-08-2010"
4034;"REGULAR AIR";"14-11-2010";1432;"14-11-2010";"14";"11";"2010";"14-11-2010"
4034;"DELIVERY TRUCK";"14-11-2010";1433;"14-11-2010";"14";"11";"2010";"14-11-2010"
4037;"REGULAR AIR";"24-03-2010";1434;"24-03-2010";"24";"03";"2010";"24-03-2010"
5538;"REGULAR AIR";"26-12-2010";1435;"26-12-2010";"26";"12";"2010";"26-12-2010"
5538;"DELIVERY TRUCK";"25-12-2010";1436;"25-12-2010";"25";"12";"2010";"25-12-2010"
5538;"REGULAR AIR";"27-12-2010";1437;"27-12-2010";"27";"12";"2010";"27-12-2010"
5863;"REGULAR AIR";"22-11-2010";1438;"22-11-2010";"22";"11";"2010";"22-11-2010"
7175;"DELIVERY TRUCK";"09-02-2010";1439;"09-02-2010";"09";"02";"2010";"09-02-2010"
7364;"REGULAR AIR";"10-05-2009";1440;"10-05-2009";"10";"05";"2009";"10-05-2009"
7878;"DELIVERY TRUCK";"06-05-2011";1441;"06-05-2011";"06";"05";"2011";"06-05-2011"
7878;"REGULAR AIR";"03-05-2011";1442;"03-05-2011";"03";"05";"2011";"03-05-2011"
7878;"REGULAR AIR";"08-05-2011";1443;"08-05-2011";"08";"05";"2011";"08-05-2011"
8551;"REGULAR AIR";"01-08-2009";1444;"01-08-2009";"01";"08";"2009";"01-08-2009"
8551;"REGULAR AIR";"31-07-2009";1445;"31-07-2009";"31";"07";"2009";"31-07-2009"
8834;"REGULAR AIR";"09-11-2010";1446;"09-11-2010";"09";"11";"2010";"09-11-2010"
9155;"REGULAR AIR";"31-08-2012";1447;"31-08-2012";"31";"08";"2012";"31-08-2012"
9668;"REGULAR AIR";"08-09-2009";1448;"08-09-2009";"08";"09";"2009";"08-09-2009"
10242;"REGULAR AIR";"13-12-2010";1449;"13-12-2010";"13";"12";"2010";"13-12-2010"
12292;"REGULAR AIR";"02-06-2012";1450;"02-06-2012";"02";"06";"2012";"02-06-2012"
14503;"EXPRESS AIR";"06-02-2011";1451;"06-02-2011";"06";"02";"2011";"06-02-2011"
15109;"REGULAR AIR";"17-12-2010";1452;"17-12-2010";"17";"12";"2010";"17-12-2010"
15109;"REGULAR AIR";"16-12-2010";1453;"16-12-2010";"16";"12";"2010";"16-12-2010"
15109;"REGULAR AIR";"15-12-2010";1454;"15-12-2010";"15";"12";"2010";"15-12-2010"
15142;"REGULAR AIR";"06-04-2012";1455;"06-04-2012";"06";"04";"2012";"06-04-2012"
15332;"REGULAR AIR";"01-06-2010";1456;"01-06-2010";"01";"06";"2010";"01-06-2010"
15872;"DELIVERY TRUCK";"30-10-2012";1457;"30-10-2012";"30";"10";"2012";"30-10-2012"
15872;"REGULAR AIR";"01-11-2012";1458;"01-11-2012";"01";"11";"2012";"01-11-2012"
15872;"REGULAR AIR";"31-10-2012";1459;"31-10-2012";"31";"10";"2012";"31-10-2012"
16032;"REGULAR AIR";"12-12-2009";1460;"12-12-2009";"12";"12";"2009";"12-12-2009"
16165;"EXPRESS AIR";"24-07-2010";1461;"24-07-2010";"24";"07";"2010";"24-07-2010"
16165;"EXPRESS AIR";"23-07-2010";1462;"23-07-2010";"23";"07";"2010";"23-07-2010"
16165;"EXPRESS AIR";"22-07-2010";1463;"22-07-2010";"22";"07";"2010";"22-07-2010"
17632;"REGULAR AIR";"22-02-2010";1464;"22-02-2010";"22";"02";"2010";"22-02-2010"
19492;"REGULAR AIR";"14-12-2010";1465;"14-12-2010";"14";"12";"2010";"14-12-2010"
19492;"REGULAR AIR";"13-12-2010";1466;"13-12-2010";"13";"12";"2010";"13-12-2010"
20102;"REGULAR AIR";"06-06-2011";1467;"06-06-2011";"06";"06";"2011";"06-06-2011"
21863;"REGULAR AIR";"22-11-2010";1468;"22-11-2010";"22";"11";"2010";"22-11-2010"
21894;"REGULAR AIR";"20-12-2011";1469;"20-12-2011";"20";"12";"2011";"20-12-2011"
22022;"DELIVERY TRUCK";"04-04-2010";1470;"04-04-2010";"04";"04";"2010";"04-04-2010"
22663;"DELIVERY TRUCK";"11-01-2012";1471;"11-01-2012";"11";"01";"2012";"11-01-2012"
22663;"DELIVERY TRUCK";"16-01-2012";1472;"16-01-2012";"16";"01";"2012";"16-01-2012"
23713;"REGULAR AIR";"01-12-2012";1473;"01-12-2012";"01";"12";"2012";"01-12-2012"
24358;"REGULAR AIR";"16-05-2009";1474;"16-05-2009";"16";"05";"2009";"16-05-2009"
24386;"REGULAR AIR";"28-06-2012";1475;"28-06-2012";"28";"06";"2012";"28-06-2012"
24386;"EXPRESS AIR";"27-06-2012";1476;"27-06-2012";"27";"06";"2012";"27-06-2012"
24899;"REGULAR AIR";"22-08-2011";1477;"22-08-2011";"22";"08";"2011";"22-08-2011"
25473;"DELIVERY TRUCK";"16-10-2012";1478;"16-10-2012";"16";"10";"2012";"16-10-2012"
25473;"REGULAR AIR";"17-10-2012";1479;"17-10-2012";"17";"10";"2012";"17-10-2012"
25638;"REGULAR AIR";"07-08-2009";1480;"07-08-2009";"07";"08";"2009";"07-08-2009"
26016;"REGULAR AIR";"09-10-2009";1481;"09-10-2009";"09";"10";"2009";"09-10-2009"
26016;"EXPRESS AIR";"09-10-2009";1482;"09-10-2009";"09";"10";"2009";"09-10-2009"
26182;"DELIVERY TRUCK";"16-01-2010";1483;"16-01-2010";"16";"01";"2010";"16-01-2010"
26691;"REGULAR AIR";"04-08-2012";1484;"04-08-2012";"04";"08";"2012";"04-08-2012"
27015;"REGULAR AIR";"31-12-2011";1485;"31-12-2011";"31";"12";"2011";"31-12-2011"
27840;"DELIVERY TRUCK";"04-07-2009";1486;"04-07-2009";"04";"07";"2009";"04-07-2009"
28130;"EXPRESS AIR";"03-08-2009";1487;"03-08-2009";"03";"08";"2009";"03-08-2009"
28130;"EXPRESS AIR";"30-07-2009";1488;"30-07-2009";"30";"07";"2009";"30-07-2009"
28290;"EXPRESS AIR";"14-01-2009";1489;"14-01-2009";"14";"01";"2009";"14-01-2009"
28290;"EXPRESS AIR";"12-01-2009";1490;"12-01-2009";"12";"01";"2009";"12-01-2009"
29927;"REGULAR AIR";"08-11-2012";1491;"08-11-2012";"08";"11";"2012";"08-11-2012"
29953;"REGULAR AIR";"10-02-2011";1492;"10-02-2011";"10";"02";"2011";"10-02-2011"
31238;"EXPRESS AIR";"24-08-2010";1493;"24-08-2010";"24";"08";"2010";"24-08-2010"
32067;"REGULAR AIR";"13-03-2012";1494;"13-03-2012";"13";"03";"2012";"13-03-2012"
32198;"REGULAR AIR";"09-11-2011";1495;"09-11-2011";"09";"11";"2011";"09-11-2011"
32231;"REGULAR AIR";"05-11-2012";1496;"05-11-2012";"05";"11";"2012";"05-11-2012"
32452;"REGULAR AIR";"19-07-2011";1497;"19-07-2011";"19";"07";"2011";"19-07-2011"
32998;"DELIVERY TRUCK";"30-09-2010";1498;"30-09-2010";"30";"09";"2010";"30-09-2010"
33091;"REGULAR AIR";"27-01-2011";1499;"27-01-2011";"27";"01";"2011";"27-01-2011"
33250;"REGULAR AIR";"27-06-2009";1500;"27-06-2009";"27";"06";"2009";"27-06-2009"
33378;"REGULAR AIR";"28-04-2012";1501;"28-04-2012";"28";"04";"2012";"28-04-2012"
33889;"DELIVERY TRUCK";"11-11-2010";1502;"11-11-2010";"11";"11";"2010";"11-11-2010"
33889;"REGULAR AIR";"13-11-2010";1503;"13-11-2010";"13";"11";"2010";"13-11-2010"
33889;"REGULAR AIR";"10-11-2010";1504;"10-11-2010";"10";"11";"2010";"10-11-2010"
33889;"REGULAR AIR";"08-11-2010";1505;"08-11-2010";"08";"11";"2010";"08-11-2010"
34567;"DELIVERY TRUCK";"30-04-2009";1506;"30-04-2009";"30";"04";"2009";"30-04-2009"
36163;"REGULAR AIR";"05-11-2012";1507;"05-11-2012";"05";"11";"2012";"05-11-2012"
36449;"REGULAR AIR";"05-09-2010";1508;"05-09-2010";"05";"09";"2010";"05-09-2010"
36675;"REGULAR AIR";"06-07-2011";1509;"06-07-2011";"06";"07";"2011";"06-07-2011"
37862;"REGULAR AIR";"15-01-2009";1510;"15-01-2009";"15";"01";"2009";"15-01-2009"
38240;"REGULAR AIR";"19-12-2009";1511;"19-12-2009";"19";"12";"2009";"19-12-2009"
38693;"REGULAR AIR";"21-06-2011";1512;"21-06-2011";"21";"06";"2011";"21-06-2011"
38917;"REGULAR AIR";"28-11-2010";1513;"28-11-2010";"28";"11";"2010";"28-11-2010"
39015;"DELIVERY TRUCK";"06-12-2009";1514;"06-12-2009";"06";"12";"2009";"06-12-2009"
39015;"REGULAR AIR";"06-12-2009";1515;"06-12-2009";"06";"12";"2009";"06-12-2009"
39265;"REGULAR AIR";"08-05-2010";1516;"08-05-2010";"08";"05";"2010";"08-05-2010"
40962;"REGULAR AIR";"21-02-2011";1517;"21-02-2011";"21";"02";"2011";"21-02-2011"
41059;"EXPRESS AIR";"14-09-2010";1518;"14-09-2010";"14";"09";"2010";"14-09-2010"
41059;"REGULAR AIR";"15-09-2010";1519;"15-09-2010";"15";"09";"2010";"15-09-2010"
41059;"EXPRESS AIR";"16-09-2010";1520;"16-09-2010";"16";"09";"2010";"16-09-2010"
41059;"DELIVERY TRUCK";"15-09-2010";1521;"15-09-2010";"15";"09";"2010";"15-09-2010"
41664;"REGULAR AIR";"04-12-2011";1522;"04-12-2011";"04";"12";"2011";"04-12-2011"
41664;"REGULAR AIR";"06-12-2011";1523;"06-12-2011";"06";"12";"2011";"06-12-2011"
42596;"REGULAR AIR";"16-08-2012";1524;"16-08-2012";"16";"08";"2012";"16-08-2012"
43424;"EXPRESS AIR";"20-08-2011";1525;"20-08-2011";"20";"08";"2011";"20-08-2011"
43808;"REGULAR AIR";"13-01-2011";1526;"13-01-2011";"13";"01";"2011";"13-01-2011"
45218;"REGULAR AIR";"12-05-2009";1527;"12-05-2009";"12";"05";"2009";"12-05-2009"
46050;"REGULAR AIR";"07-01-2010";1528;"07-01-2010";"07";"01";"2010";"07-01-2010"
46117;"DELIVERY TRUCK";"26-05-2011";1529;"26-05-2011";"26";"05";"2011";"26-05-2011"
46243;"EXPRESS AIR";"26-01-2012";1530;"26-01-2012";"26";"01";"2012";"26-01-2012"
46243;"REGULAR AIR";"29-01-2012";1531;"29-01-2012";"29";"01";"2012";"29-01-2012"
46243;"REGULAR AIR";"31-01-2012";1532;"31-01-2012";"31";"01";"2012";"31-01-2012"
46310;"REGULAR AIR";"22-07-2010";1533;"22-07-2010";"22";"07";"2010";"22-07-2010"
46310;"REGULAR AIR";"21-07-2010";1534;"21-07-2010";"21";"07";"2010";"21-07-2010"
46503;"REGULAR AIR";"09-11-2011";1535;"09-11-2011";"09";"11";"2011";"09-11-2011"
46726;"REGULAR AIR";"05-07-2012";1536;"05-07-2012";"05";"07";"2012";"05-07-2012"
46726;"REGULAR AIR";"07-07-2012";1537;"07-07-2012";"07";"07";"2012";"07-07-2012"
47042;"REGULAR AIR";"03-03-2012";1538;"03-03-2012";"03";"03";"2012";"03-03-2012"
47174;"REGULAR AIR";"16-09-2011";1539;"16-09-2011";"16";"09";"2011";"16-09-2011"
48034;"REGULAR AIR";"15-07-2009";1540;"15-07-2009";"15";"07";"2009";"15-07-2009"
48034;"DELIVERY TRUCK";"14-07-2009";1541;"14-07-2009";"14";"07";"2009";"14-07-2009"
48164;"REGULAR AIR";"31-10-2011";1542;"31-10-2011";"31";"10";"2011";"31-10-2011"
49189;"REGULAR AIR";"18-01-2011";1543;"18-01-2011";"18";"01";"2011";"18-01-2011"
49986;"REGULAR AIR";"16-10-2010";1544;"16-10-2010";"16";"10";"2010";"16-10-2010"
50336;"REGULAR AIR";"05-11-2009";1545;"05-11-2009";"05";"11";"2009";"05-11-2009"
50373;"REGULAR AIR";"03-07-2009";1546;"03-07-2009";"03";"07";"2009";"03-07-2009"
50564;"REGULAR AIR";"04-03-2012";1547;"04-03-2012";"04";"03";"2012";"04-03-2012"
50949;"EXPRESS AIR";"05-02-2011";1548;"05-02-2011";"05";"02";"2011";"05-02-2011"
50949;"REGULAR AIR";"06-02-2011";1549;"06-02-2011";"06";"02";"2011";"06-02-2011"
51361;"EXPRESS AIR";"20-03-2011";1550;"20-03-2011";"20";"03";"2011";"20-03-2011"
51361;"DELIVERY TRUCK";"22-03-2011";1551;"22-03-2011";"22";"03";"2011";"22-03-2011"
51780;"EXPRESS AIR";"31-07-2010";1552;"31-07-2010";"31";"07";"2010";"31-07-2010"
51940;"REGULAR AIR";"18-10-2012";1553;"18-10-2012";"18";"10";"2012";"18-10-2012"
52071;"REGULAR AIR";"29-11-2011";1554;"29-11-2011";"29";"11";"2011";"29-11-2011"
53152;"REGULAR AIR";"07-03-2009";1555;"07-03-2009";"07";"03";"2009";"07-03-2009"
53152;"REGULAR AIR";"08-03-2009";1556;"08-03-2009";"08";"03";"2009";"08-03-2009"
54177;"REGULAR AIR";"25-01-2012";1557;"25-01-2012";"25";"01";"2012";"25-01-2012"
54177;"REGULAR AIR";"27-01-2012";1558;"27-01-2012";"27";"01";"2012";"27-01-2012"
55107;"REGULAR AIR";"13-05-2010";1559;"13-05-2010";"13";"05";"2010";"13-05-2010"
55461;"REGULAR AIR";"29-09-2009";1560;"29-09-2009";"29";"09";"2009";"29-09-2009"
55526;"REGULAR AIR";"03-07-2012";1561;"03-07-2012";"03";"07";"2012";"03-07-2012"
55969;"REGULAR AIR";"07-10-2010";1562;"07-10-2010";"07";"10";"2010";"07-10-2010"
57153;"REGULAR AIR";"28-05-2009";1563;"28-05-2009";"28";"05";"2009";"28-05-2009"
57153;"REGULAR AIR";"27-05-2009";1564;"27-05-2009";"27";"05";"2009";"27-05-2009"
57538;"REGULAR AIR";"22-02-2010";1565;"22-02-2010";"22";"02";"2010";"22-02-2010"
58656;"REGULAR AIR";"06-12-2010";1566;"06-12-2010";"06";"12";"2010";"06-12-2010"
58789;"REGULAR AIR";"09-08-2010";1567;"09-08-2010";"09";"08";"2010";"09-08-2010"
58789;"REGULAR AIR";"10-08-2010";1568;"10-08-2010";"10";"08";"2010";"10-08-2010"
59200;"REGULAR AIR";"09-12-2011";1569;"09-12-2011";"09";"12";"2011";"09-12-2011"
59200;"REGULAR AIR";"11-12-2011";1570;"11-12-2011";"11";"12";"2011";"11-12-2011"
59459;"REGULAR AIR";"05-02-2009";1571;"05-02-2009";"05";"02";"2009";"05-02-2009"
59878;"REGULAR AIR";"29-05-2012";1572;"29-05-2012";"29";"05";"2012";"29-05-2012"
59909;"DELIVERY TRUCK";"07-08-2012";1573;"07-08-2012";"07";"08";"2012";"07-08-2012"
59909;"EXPRESS AIR";"12-08-2012";1574;"12-08-2012";"12";"08";"2012";"12-08-2012"
1218;"REGULAR AIR";"22-06-2009";1575;"22-06-2009";"22";"06";"2009";"22-06-2009"
1600;"REGULAR AIR";"04-03-2010";1576;"04-03-2010";"04";"03";"2010";"04-03-2010"
1600;"REGULAR AIR";"03-03-2010";1577;"03-03-2010";"03";"03";"2010";"03-03-2010"
2373;"REGULAR AIR";"12-03-2009";1578;"12-03-2009";"12";"03";"2009";"12-03-2009"
2626;"REGULAR AIR";"09-09-2011";1579;"09-09-2011";"09";"09";"2011";"09-09-2011"
3109;"REGULAR AIR";"30-07-2010";1580;"30-07-2010";"30";"07";"2010";"30-07-2010"
3777;"EXPRESS AIR";"08-04-2009";1581;"08-04-2009";"08";"04";"2009";"08-04-2009"
3973;"REGULAR AIR";"25-03-2012";1582;"25-03-2012";"25";"03";"2012";"25-03-2012"
4932;"REGULAR AIR";"11-08-2010";1583;"11-08-2010";"11";"08";"2010";"11-08-2010"
7239;"REGULAR AIR";"01-07-2011";1584;"01-07-2011";"01";"07";"2011";"01-07-2011"
9088;"REGULAR AIR";"24-06-2009";1585;"24-06-2009";"24";"06";"2009";"24-06-2009"
11428;"REGULAR AIR";"21-01-2012";1586;"21-01-2012";"21";"01";"2012";"21-01-2012"
12452;"REGULAR AIR";"08-12-2010";1587;"08-12-2010";"08";"12";"2010";"08-12-2010"
12452;"REGULAR AIR";"09-12-2010";1588;"09-12-2010";"09";"12";"2010";"09-12-2010"
13345;"REGULAR AIR";"03-09-2012";1589;"03-09-2012";"03";"09";"2012";"03-09-2012"
13345;"REGULAR AIR";"02-09-2012";1590;"02-09-2012";"02";"09";"2012";"02-09-2012"
13410;"REGULAR AIR";"08-06-2010";1591;"08-06-2010";"08";"06";"2010";"08-06-2010"
13410;"REGULAR AIR";"07-06-2010";1592;"07-06-2010";"07";"06";"2010";"07-06-2010"
15808;"REGULAR AIR";"14-12-2010";1593;"14-12-2010";"14";"12";"2010";"14-12-2010"
15808;"EXPRESS AIR";"14-12-2010";1594;"14-12-2010";"14";"12";"2010";"14-12-2010"
15808;"REGULAR AIR";"16-12-2010";1595;"16-12-2010";"16";"12";"2010";"16-12-2010"
15808;"REGULAR AIR";"15-12-2010";1596;"15-12-2010";"15";"12";"2010";"15-12-2010"
16326;"REGULAR AIR";"12-05-2010";1597;"12-05-2010";"12";"05";"2010";"12-05-2010"
16326;"REGULAR AIR";"10-05-2010";1598;"10-05-2010";"10";"05";"2010";"10-05-2010"
17985;"DELIVERY TRUCK";"13-04-2011";1599;"13-04-2011";"13";"04";"2011";"13-04-2011"
17985;"REGULAR AIR";"14-04-2011";1600;"14-04-2011";"14";"04";"2011";"14-04-2011"
20480;"DELIVERY TRUCK";"31-01-2009";1601;"31-01-2009";"31";"01";"2009";"31-01-2009"
21091;"EXPRESS AIR";"14-12-2009";1602;"14-12-2009";"14";"12";"2009";"14-12-2009"
26759;"REGULAR AIR";"27-01-2012";1603;"27-01-2012";"27";"01";"2012";"27-01-2012"
26853;"REGULAR AIR";"16-06-2012";1604;"16-06-2012";"16";"06";"2012";"16-06-2012"
26918;"REGULAR AIR";"15-04-2009";1605;"15-04-2009";"15";"04";"2009";"15-04-2009"
27456;"DELIVERY TRUCK";"11-04-2009";1606;"11-04-2009";"11";"04";"2009";"11-04-2009"
28420;"EXPRESS AIR";"24-09-2009";1607;"24-09-2009";"24";"09";"2009";"24-09-2009"
29318;"EXPRESS AIR";"01-07-2011";1608;"01-07-2011";"01";"07";"2011";"01-07-2011"
29318;"REGULAR AIR";"01-07-2011";1609;"01-07-2011";"01";"07";"2011";"01-07-2011"
30016;"REGULAR AIR";"05-01-2009";1610;"05-01-2009";"05";"01";"2009";"05-01-2009"
30016;"REGULAR AIR";"06-01-2009";1611;"06-01-2009";"06";"01";"2009";"06-01-2009"
33255;"EXPRESS AIR";"25-06-2010";1612;"25-06-2010";"25";"06";"2010";"25-06-2010"
35104;"REGULAR AIR";"25-04-2012";1613;"25-04-2012";"25";"04";"2012";"25-04-2012"
35104;"REGULAR AIR";"24-04-2012";1614;"24-04-2012";"24";"04";"2012";"24-04-2012"
35142;"REGULAR AIR";"24-04-2010";1615;"24-04-2010";"24";"04";"2010";"24-04-2010"
35584;"EXPRESS AIR";"03-05-2011";1616;"03-05-2011";"03";"05";"2011";"03-05-2011"
35908;"REGULAR AIR";"14-12-2010";1617;"14-12-2010";"14";"12";"2010";"14-12-2010"
35908;"EXPRESS AIR";"13-12-2010";1618;"13-12-2010";"13";"12";"2010";"13-12-2010"
36706;"REGULAR AIR";"13-04-2009";1619;"13-04-2009";"13";"04";"2009";"13-04-2009"
37121;"DELIVERY TRUCK";"16-03-2011";1620;"16-03-2011";"16";"03";"2011";"16-03-2011"
38528;"REGULAR AIR";"21-12-2011";1621;"21-12-2011";"21";"12";"2011";"21-12-2011"
38853;"REGULAR AIR";"27-03-2012";1622;"27-03-2012";"27";"03";"2012";"27-03-2012"
39590;"EXPRESS AIR";"21-05-2011";1623;"21-05-2011";"21";"05";"2011";"21-05-2011"
40707;"REGULAR AIR";"13-06-2009";1624;"13-06-2009";"13";"06";"2009";"13-06-2009"
40961;"REGULAR AIR";"31-03-2011";1625;"31-03-2011";"31";"03";"2011";"31-03-2011"
41026;"DELIVERY TRUCK";"20-04-2011";1626;"20-04-2011";"20";"04";"2011";"20-04-2011"
41026;"EXPRESS AIR";"19-04-2011";1627;"19-04-2011";"19";"04";"2011";"19-04-2011"
41543;"DELIVERY TRUCK";"10-02-2009";1628;"10-02-2009";"10";"02";"2009";"10-02-2009"
41543;"REGULAR AIR";"10-02-2009";1629;"10-02-2009";"10";"02";"2009";"10-02-2009"
41606;"DELIVERY TRUCK";"24-06-2009";1630;"24-06-2009";"24";"06";"2009";"24-06-2009"
41606;"REGULAR AIR";"24-06-2009";1631;"24-06-2009";"24";"06";"2009";"24-06-2009"
41926;"REGULAR AIR";"06-02-2011";1632;"06-02-2011";"06";"02";"2011";"06-02-2011"
41926;"REGULAR AIR";"05-02-2011";1633;"05-02-2011";"05";"02";"2011";"05-02-2011"
50533;"EXPRESS AIR";"02-06-2011";1634;"02-06-2011";"02";"06";"2011";"02-06-2011"
50533;"DELIVERY TRUCK";"01-06-2011";1635;"01-06-2011";"01";"06";"2011";"01-06-2011"
51747;"REGULAR AIR";"06-07-2012";1636;"06-07-2012";"06";"07";"2012";"06-07-2012"
53314;"REGULAR AIR";"19-09-2010";1637;"19-09-2010";"19";"09";"2010";"19-09-2010"
53314;"DELIVERY TRUCK";"21-09-2010";1638;"21-09-2010";"21";"09";"2010";"21-09-2010"
54791;"DELIVERY TRUCK";"22-12-2012";1639;"22-12-2012";"22";"12";"2012";"22-12-2012"
54912;"REGULAR AIR";"28-07-2011";1640;"28-07-2011";"28";"07";"2011";"28-07-2011"
55269;"REGULAR AIR";"08-03-2010";1641;"08-03-2010";"08";"03";"2010";"08-03-2010"
56101;"REGULAR AIR";"21-07-2010";1642;"21-07-2010";"21";"07";"2010";"21-07-2010"
56101;"REGULAR AIR";"22-07-2010";1643;"22-07-2010";"22";"07";"2010";"22-07-2010"
56582;"DELIVERY TRUCK";"12-06-2009";1644;"12-06-2009";"12";"06";"2009";"12-06-2009"
56677;"REGULAR AIR";"12-04-2009";1645;"12-04-2009";"12";"04";"2009";"12-04-2009"
59683;"REGULAR AIR";"14-10-2012";1646;"14-10-2012";"14";"10";"2012";"14-10-2012"
837;"REGULAR AIR";"16-06-2009";1647;"16-06-2009";"16";"06";"2009";"16-06-2009"
1059;"REGULAR AIR";"28-02-2009";1648;"28-02-2009";"28";"02";"2009";"28-02-2009"
1059;"REGULAR AIR";"27-02-2009";1649;"27-02-2009";"27";"02";"2009";"27-02-2009"
1826;"REGULAR AIR";"16-04-2012";1650;"16-04-2012";"16";"04";"2012";"16-04-2012"
2020;"REGULAR AIR";"22-06-2010";1651;"22-06-2010";"22";"06";"2010";"22-06-2010"
10340;"REGULAR AIR";"23-06-2011";1652;"23-06-2011";"23";"06";"2011";"23-06-2011"
10340;"REGULAR AIR";"25-06-2011";1653;"25-06-2011";"25";"06";"2011";"25-06-2011"
11044;"REGULAR AIR";"25-06-2012";1654;"25-06-2012";"25";"06";"2012";"25-06-2012"
13313;"REGULAR AIR";"18-07-2009";1655;"18-07-2009";"18";"07";"2009";"18-07-2009"
13313;"REGULAR AIR";"19-07-2009";1656;"19-07-2009";"19";"07";"2009";"19-07-2009"
15718;"REGULAR AIR";"28-01-2009";1657;"28-01-2009";"28";"01";"2009";"28-01-2009"
17506;"DELIVERY TRUCK";"04-03-2010";1658;"04-03-2010";"04";"03";"2010";"04-03-2010"
20003;"REGULAR AIR";"31-01-2012";1659;"31-01-2012";"31";"01";"2012";"31-01-2012"
20805;"REGULAR AIR";"13-01-2011";1660;"13-01-2011";"13";"01";"2011";"13-01-2011"
20805;"REGULAR AIR";"12-01-2011";1661;"12-01-2011";"12";"01";"2011";"12-01-2011"
20805;"REGULAR AIR";"11-01-2011";1662;"11-01-2011";"11";"01";"2011";"11-01-2011"
23524;"EXPRESS AIR";"30-04-2009";1663;"30-04-2009";"30";"04";"2009";"30-04-2009"
23524;"REGULAR AIR";"30-04-2009";1664;"30-04-2009";"30";"04";"2009";"30-04-2009"
29860;"REGULAR AIR";"16-09-2009";1665;"16-09-2009";"16";"09";"2009";"16-09-2009"
30787;"REGULAR AIR";"28-09-2011";1666;"28-09-2011";"28";"09";"2011";"28-09-2011"
37440;"REGULAR AIR";"25-06-2010";1667;"25-06-2010";"25";"06";"2010";"25-06-2010"
39872;"REGULAR AIR";"23-02-2010";1668;"23-02-2010";"23";"02";"2010";"23-02-2010"
39943;"REGULAR AIR";"08-06-2012";1669;"08-06-2012";"08";"06";"2012";"08-06-2012"
39943;"REGULAR AIR";"09-06-2012";1670;"09-06-2012";"09";"06";"2012";"09-06-2012"
42405;"REGULAR AIR";"23-01-2010";1671;"23-01-2010";"23";"01";"2010";"23-01-2010"
47171;"REGULAR AIR";"08-01-2010";1672;"08-01-2010";"08";"01";"2010";"08-01-2010"
47171;"DELIVERY TRUCK";"07-01-2010";1673;"07-01-2010";"07";"01";"2010";"07-01-2010"
48576;"REGULAR AIR";"02-12-2012";1674;"02-12-2012";"02";"12";"2012";"02-12-2012"
48576;"REGULAR AIR";"03-12-2012";1675;"03-12-2012";"03";"12";"2012";"03-12-2012"
53984;"REGULAR AIR";"11-12-2012";1676;"11-12-2012";"11";"12";"2012";"11-12-2012"
129;"REGULAR AIR";"27-11-2012";1677;"27-11-2012";"27";"11";"2012";"27-11-2012"
388;"REGULAR AIR";"18-12-2012";1678;"18-12-2012";"18";"12";"2012";"18-12-2012"
1345;"DELIVERY TRUCK";"31-10-2012";1679;"31-10-2012";"31";"10";"2012";"31-10-2012"
1793;"REGULAR AIR";"11-07-2012";1680;"11-07-2012";"11";"07";"2012";"11-07-2012"
2209;"DELIVERY TRUCK";"11-07-2012";1681;"11-07-2012";"11";"07";"2012";"11-07-2012"
2209;"REGULAR AIR";"10-07-2012";1682;"10-07-2012";"10";"07";"2012";"10-07-2012"
2209;"REGULAR AIR";"09-07-2012";1683;"09-07-2012";"09";"07";"2012";"09-07-2012"
2947;"REGULAR AIR";"27-04-2011";1684;"27-04-2011";"27";"04";"2011";"27-04-2011"
3271;"DELIVERY TRUCK";"31-12-2011";1685;"31-12-2011";"31";"12";"2011";"31-12-2011"
3271;"EXPRESS AIR";"01-01-2012";1686;"01-01-2012";"01";"01";"2012";"01-01-2012"
4321;"EXPRESS AIR";"19-07-2009";1687;"19-07-2009";"19";"07";"2009";"19-07-2009"
4545;"REGULAR AIR";"18-01-2010";1688;"18-01-2010";"18";"01";"2010";"18-01-2010"
4545;"REGULAR AIR";"17-01-2010";1689;"17-01-2010";"17";"01";"2010";"17-01-2010"
5572;"REGULAR AIR";"18-07-2009";1690;"18-07-2009";"18";"07";"2009";"18-07-2009"
5703;"REGULAR AIR";"16-05-2010";1691;"16-05-2010";"16";"05";"2010";"16-05-2010"
