"Order_ID";"Order_Date";"Order_Priority";"Ord_id";"DaysTakenForDelivery";"Date_Ordered"
21958;"2009-06-05";"HIGH";2660;0;""
21985;"2009-08-26";"CRITICAL";4158;0;""
21988;"2010-03-28";"MEDIUM";4529;0;""
21989;"2011-02-10";"LOW";2882;0;""
22020;"2010-05-17";"CRITICAL";1815;0;""
22022;"2010-04-03";"CRITICAL";1064;0;""
22051;"2011-12-30";"NOT SPECIFIED";3317;0;""
22053;"2010-08-21";"CRITICAL";929;0;""
22054;"2010-07-29";"MEDIUM";1441;0;""
22055;"2012-09-23";"MEDIUM";2407;0;""
22083;"2009-02-17";"CRITICAL";4530;0;""
22085;"2012-03-09";"LOW";3318;0;""
22086;"2011-12-15";"MEDIUM";3319;0;""
22115;"2010-06-15";"LOW";2012;0;""
22117;"2010-08-12";"CRITICAL";3558;0;""
22118;"2009-01-18";"HIGH";3320;0;""
22119;"2009-07-24";"LOW";621;0;""
22147;"2009-01-16";"LOW";4044;0;""
22149;"2011-09-23";"LOW";1816;0;""
22151;"2010-07-31";"HIGH";132;0;""
22181;"2011-10-07";"LOW";1442;0;""
22182;"2012-09-05";"MEDIUM";4045;0;""
22183;"2012-04-23";"MEDIUM";2272;0;""
22208;"2009-10-13";"HIGH";1724;0;""
22210;"2011-09-19";"CRITICAL";4159;0;""
22211;"2011-10-03";"NOT SPECIFIED";3559;0;""
22212;"2010-09-17";"MEDIUM";5173;0;""
22242;"2009-06-15";"NOT SPECIFIED";1913;0;""
22243;"2009-01-15";"CRITICAL";4046;0;""
22272;"2012-05-06";"HIGH";1443;0;""
22279;"2009-12-22";"NOT SPECIFIED";1725;0;""
22304;"2011-11-25";"LOW";3321;0;""
22338;"2010-05-14";"MEDIUM";2013;0;""
22342;"2009-05-29";"LOW";133;0;""
22368;"2010-02-19";"MEDIUM";930;0;""
22371;"2009-04-04";"HIGH";2408;0;""
22373;"2012-03-28";"HIGH";1444;0;""
22375;"2011-04-07";"NOT SPECIFIED";5409;0;""
22402;"2009-05-27";"CRITICAL";4531;0;""
22404;"2010-11-16";"LOW";3560;0;""
22407;"2009-11-17";"NOT SPECIFIED";3717;0;""
22432;"2012-11-28";"NOT SPECIFIED";3071;0;""
22433;"2011-03-03";"CRITICAL";4532;0;""
22434;"2012-08-29";"CRITICAL";1445;0;""
22465;"2012-07-21";"NOT SPECIFIED";4533;0;""
22466;"2012-03-28";"LOW";4534;0;""
22468;"2010-06-10";"NOT SPECIFIED";2661;0;""
22469;"2010-10-11";"HIGH";134;0;""
22497;"2012-04-28";"MEDIUM";4535;0;""
22498;"2010-11-09";"CRITICAL";2409;0;""
22501;"2010-05-18";"HIGH";135;0;""
22529;"2010-05-07";"MEDIUM";2119;0;""
22532;"2011-02-08";"CRITICAL";136;0;""
22534;"2011-07-18";"MEDIUM";622;0;""
22561;"2011-01-20";"CRITICAL";1870;0;""
22562;"2009-03-27";"MEDIUM";2410;0;""
22563;"2012-05-20";"CRITICAL";5037;0;""
22626;"2010-06-29";"CRITICAL";2662;0;""
22627;"2010-04-03";"LOW";2014;0;""
22628;"2009-10-29";"MEDIUM";4160;0;""
22629;"2010-04-15";"LOW";623;0;""
22656;"2010-12-22";"NOT SPECIFIED";392;0;""
22657;"2011-10-29";"HIGH";761;0;""
22661;"2010-09-26";"NOT SPECIFIED";4268;0;""
22663;"2012-01-11";"LOW";1065;0;""
22688;"2012-04-17";"MEDIUM";2883;0;""
22689;"2011-10-09";"LOW";4269;0;""
22695;"2009-07-03";"LOW";393;0;""
22727;"2011-07-03";"NOT SPECIFIED";3857;0;""
22752;"2012-12-07";"LOW";4536;0;""
22755;"2009-03-30";"MEDIUM";4882;0;""
22787;"2011-04-05";"MEDIUM";4973;0;""
22817;"2012-11-21";"CRITICAL";5410;0;""
22818;"2009-05-22";"CRITICAL";5101;0;""
22818;"2009-05-22";"LOW";5102;0;""
22819;"2012-11-10";"HIGH";3072;0;""
22820;"2010-08-17";"HIGH";2015;0;""
22848;"2011-12-10";"NOT SPECIFIED";4537;0;""
22849;"2011-02-14";"NOT SPECIFIED";1446;0;""
22850;"2011-04-30";"MEDIUM";4538;0;""
22851;"2009-03-01";"CRITICAL";3147;0;""
22880;"2010-05-30";"MEDIUM";2016;0;""
22881;"2010-04-06";"MEDIUM";1447;0;""
22882;"2010-09-13";"CRITICAL";3964;0;""
22885;"2009-11-23";"MEDIUM";931;0;""
22887;"2010-11-18";"NOT SPECIFIED";3659;0;""
22912;"2010-10-16";"LOW";4539;0;""
22913;"2010-06-25";"CRITICAL";4540;0;""
22914;"2012-01-13";"CRITICAL";4541;0;""
22916;"2012-02-02";"MEDIUM";2884;0;""
22917;"2009-03-01";"MEDIUM";3073;0;""
22919;"2009-07-17";"CRITICAL";3322;0;""
22947;"2009-12-18";"LOW";932;0;""
22950;"2011-12-21";"LOW";1448;0;""
22951;"2012-05-03";"MEDIUM";2885;0;""
22978;"2009-04-02";"MEDIUM";3858;0;""
22980;"2012-10-01";"NOT SPECIFIED";539;0;""
23008;"2009-10-09";"CRITICAL";1449;0;""
23011;"2010-06-15";"LOW";624;0;""
23041;"2010-07-20";"LOW";3323;0;""
23042;"2009-04-26";"MEDIUM";4542;0;""
23046;"2010-10-06";"CRITICAL";5174;0;""
23076;"2009-05-27";"CRITICAL";394;0;""
23078;"2011-09-15";"MEDIUM";1817;0;""
23104;"2011-04-09";"MEDIUM";4047;0;""
23106;"2010-10-20";"MEDIUM";4161;0;""
23107;"2011-06-11";"MEDIUM";3074;0;""
23136;"2009-09-25";"NOT SPECIFIED";4883;0;""
23140;"2012-02-08";"HIGH";3859;0;""
23168;"2010-09-15";"LOW";4543;0;""
23169;"2011-06-23";"CRITICAL";2977;0;""
23170;"2009-05-21";"NOT SPECIFIED";4974;0;""
23172;"2012-04-24";"LOW";5175;0;""
23174;"2012-07-26";"LOW";1726;0;""
23202;"2011-07-30";"HIGH";1450;0;""
23205;"2009-05-24";"HIGH";2663;0;""
23207;"2010-10-22";"CRITICAL";762;0;""
23232;"2010-04-16";"HIGH";3324;0;""
23235;"2011-07-05";"HIGH";4544;0;""
23238;"2010-03-31";"NOT SPECIFIED";4545;0;""
23264;"2010-12-07";"CRITICAL";137;0;""
23268;"2012-01-16";"HIGH";2017;0;""
23270;"2011-03-13";"LOW";3325;0;""
23271;"2010-11-03";"HIGH";1914;0;""
23297;"2012-07-02";"CRITICAL";4546;0;""
23301;"2011-04-18";"HIGH";4547;0;""
23303;"2009-06-20";"NOT SPECIFIED";2120;0;""
23328;"2010-09-15";"HIGH";4975;0;""
23329;"2010-12-26";"LOW";4548;0;""
23333;"2009-08-05";"MEDIUM";1727;0;""
23360;"2009-05-11";"LOW";4162;0;""
23361;"2010-07-03";"CRITICAL";4270;0;""
23362;"2010-08-27";"MEDIUM";3561;0;""
23363;"2012-05-29";"LOW";4048;0;""
23366;"2010-11-19";"NOT SPECIFIED";4549;0;""
23392;"2009-08-16";"MEDIUM";2411;0;""
23394;"2010-04-29";"HIGH";2664;0;""
23395;"2012-10-27";"MEDIUM";4550;0;""
23396;"2010-06-18";"LOW";4271;0;""
23398;"2009-03-13";"MEDIUM";2121;0;""
23399;"2010-12-29";"HIGH";3562;0;""
23426;"2011-02-16";"CRITICAL";1451;0;""
23427;"2011-08-08";"LOW";4272;0;""
23428;"2012-10-28";"HIGH";1915;0;""
23429;"2009-03-19";"CRITICAL";2886;0;""
23488;"2009-01-06";"CRITICAL";138;0;""
23488;"2009-01-06";"HIGH";4551;0;""
23489;"2012-08-28";"HIGH";1245;0;""
23522;"2011-04-11";"CRITICAL";2273;0;""
23524;"2009-04-28";"HIGH";1204;0;""
23555;"2012-12-11";"HIGH";4552;0;""
23556;"2011-01-09";"MEDIUM";3075;0;""
23557;"2011-05-31";"NOT SPECIFIED";3148;0;""
23558;"2011-08-09";"LOW";3016;0;""
23559;"2010-07-18";"LOW";4049;0;""
23584;"2012-03-12";"CRITICAL";139;0;""
23585;"2012-10-31";"CRITICAL";5176;0;""
23586;"2010-01-14";"MEDIUM";3860;0;""
23616;"2012-08-28";"NOT SPECIFIED";2988;0;""
23617;"2011-05-05";"NOT SPECIFIED";4553;0;""
23618;"2012-11-27";"MEDIUM";3326;0;""
23619;"2012-12-21";"MEDIUM";1818;0;""
23648;"2012-09-24";"CRITICAL";3861;0;""
23649;"2012-09-05";"NOT SPECIFIED";1452;0;""
23652;"2009-08-30";"NOT SPECIFIED";4554;0;""
23680;"2010-11-06";"NOT SPECIFIED";4555;0;""
23681;"2012-05-19";"HIGH";2887;0;""
23685;"2012-06-29";"NOT SPECIFIED";4884;0;""
23713;"2012-11-28";"NOT SPECIFIED";1066;0;""
23719;"2010-07-25";"CRITICAL";4556;0;""
23745;"2012-12-05";"LOW";4885;0;""
23746;"2010-12-15";"HIGH";5287;0;""
23748;"2012-08-10";"HIGH";1453;0;""
23751;"2009-03-18";"MEDIUM";4273;0;""
23777;"2012-11-26";"NOT SPECIFIED";3076;0;""
23778;"2009-07-13";"LOW";4557;0;""
23781;"2011-10-31";"CRITICAL";3563;0;""
23782;"2010-01-10";"LOW";2412;0;""
23808;"2009-02-07";"LOW";4558;0;""
23809;"2012-06-04";"NOT SPECIFIED";4163;0;""
23812;"2012-07-27";"CRITICAL";3564;0;""
23842;"2010-09-17";"LOW";5411;0;""
23844;"2009-07-06";"NOT SPECIFIED";933;0;""
23847;"2012-11-09";"NOT SPECIFIED";1454;0;""
23877;"2009-07-12";"NOT SPECIFIED";4559;0;""
23906;"2010-09-20";"CRITICAL";5177;0;""
23907;"2011-07-14";"NOT SPECIFIED";540;0;""
23911;"2012-06-01";"CRITICAL";5412;0;""
23936;"2009-12-17";"MEDIUM";3660;0;""
23940;"2011-04-08";"MEDIUM";763;0;""
23943;"2011-06-23";"CRITICAL";4274;0;""
23968;"2011-03-04";"CRITICAL";2274;0;""
23971;"2009-11-21";"CRITICAL";1455;0;""
24003;"2009-10-31";"CRITICAL";1819;0;""
24007;"2010-08-26";"LOW";140;0;""
24033;"2011-01-02";"HIGH";3327;0;""
24038;"2011-06-20";"HIGH";141;0;""
24039;"2012-07-17";"NOT SPECIFIED";934;0;""
24064;"2010-07-25";"MEDIUM";541;0;""
24066;"2012-04-13";"HIGH";3328;0;""
24067;"2012-08-22";"HIGH";395;0;""
24069;"2010-07-16";"LOW";2413;0;""
24070;"2011-03-15";"HIGH";625;0;""
24097;"2010-08-04";"HIGH";142;0;""
24098;"2012-04-17";"CRITICAL";3077;0;""
24099;"2011-05-20";"NOT SPECIFIED";2414;0;""
24102;"2010-11-30";"CRITICAL";2018;0;""
24128;"2010-11-23";"HIGH";143;0;""
24132;"2009-07-06";"LOW";542;0;""
24135;"2010-01-22";"LOW";1456;0;""
24160;"2011-02-01";"MEDIUM";4050;0;""
24162;"2009-08-22";"NOT SPECIFIED";3329;0;""
24193;"2009-03-14";"NOT SPECIFIED";4051;0;""
24196;"2010-07-30";"HIGH";1457;0;""
24197;"2010-02-03";"LOW";1458;0;""
24199;"2009-06-16";"CRITICAL";3565;0;""
24227;"2010-08-16";"MEDIUM";3078;0;""
24228;"2009-07-17";"LOW";2415;0;""
24231;"2009-08-07";"NOT SPECIFIED";2416;0;""
24260;"2010-10-03";"NOT SPECIFIED";4976;0;""
24261;"2012-09-17";"CRITICAL";4977;0;""
24263;"2012-09-15";"LOW";2888;0;""
24294;"2009-08-02";"NOT SPECIFIED";144;0;""
24326;"2011-09-29";"CRITICAL";3661;0;""
24352;"2010-05-10";"CRITICAL";4052;0;""
24356;"2010-05-11";"MEDIUM";2122;0;""
24358;"2009-05-16";"CRITICAL";1067;0;""
24384;"2011-03-26";"MEDIUM";3330;0;""
24386;"2012-06-26";"HIGH";1068;0;""
24387;"2011-08-10";"CRITICAL";145;0;""
24388;"2011-01-26";"CRITICAL";396;0;""
24390;"2012-06-06";"LOW";2665;0;""
24391;"2009-03-06";"LOW";5413;0;""
24422;"2011-12-29";"CRITICAL";2019;0;""
24448;"2012-02-06";"HIGH";3331;0;""
24450;"2012-07-09";"CRITICAL";764;0;""
24451;"2012-12-03";"CRITICAL";397;0;""
24452;"2009-05-07";"HIGH";3332;0;""
24455;"2009-12-06";"NOT SPECIFIED";2889;0;""
24486;"2011-04-22";"MEDIUM";1246;0;""
24515;"2010-05-06";"CRITICAL";146;0;""
24519;"2011-06-11";"CRITICAL";1459;0;""
24544;"2009-01-26";"HIGH";3333;0;""
24546;"2012-03-26";"CRITICAL";1460;0;""
24548;"2011-03-14";"HIGH";4560;0;""
24576;"2012-12-11";"NOT SPECIFIED";543;0;""
24577;"2010-03-01";"MEDIUM";3149;0;""
24579;"2012-11-18";"HIGH";1461;0;""
24580;"2012-06-23";"HIGH";765;0;""
24581;"2010-04-09";"HIGH";1462;0;""
24583;"2011-08-09";"CRITICAL";5178;0;""
24608;"2012-08-14";"MEDIUM";4275;0;""
24610;"2010-01-18";"NOT SPECIFIED";4561;0;""
24613;"2012-07-16";"LOW";2417;0;""
24614;"2009-11-21";"LOW";3079;0;""
24640;"2011-01-29";"MEDIUM";1728;0;""
24643;"2012-04-29";"MEDIUM";2666;0;""
24644;"2009-07-28";"CRITICAL";2020;0;""
24646;"2011-04-15";"NOT SPECIFIED";4053;0;""
24647;"2009-06-04";"NOT SPECIFIED";2418;0;""
24672;"2012-03-17";"MEDIUM";2419;0;""
24677;"2012-03-05";"LOW";4562;0;""
24679;"2011-05-07";"NOT SPECIFIED";2667;0;""
24705;"2011-09-15";"CRITICAL";5288;0;""
24707;"2012-03-10";"MEDIUM";2890;0;""
24710;"2010-09-30";"LOW";1463;0;""
24737;"2009-12-06";"HIGH";626;0;""
24740;"2010-01-10";"MEDIUM";2420;0;""
24743;"2012-06-28";"LOW";147;0;""
24775;"2012-02-17";"CRITICAL";3965;0;""
24801;"2012-11-15";"HIGH";5103;0;""
24802;"2009-01-23";"MEDIUM";5414;0;""
24804;"2011-05-27";"NOT SPECIFIED";5068;0;""
24806;"2010-09-06";"NOT SPECIFIED";398;0;""
24833;"2010-07-16";"NOT SPECIFIED";766;0;""
24865;"2012-03-19";"HIGH";3334;0;""
24869;"2009-06-10";"NOT SPECIFIED";1247;0;""
24870;"2009-04-24";"LOW";4164;0;""
24871;"2011-03-23";"MEDIUM";148;0;""
24899;"2011-08-20";"NOT SPECIFIED";1069;0;""
24902;"2010-05-26";"HIGH";3335;0;""
24903;"2010-10-19";"LOW";1294;0;""
24931;"2011-11-07";"LOW";3862;0;""
24933;"2009-07-26";"LOW";767;0;""
24960;"2011-01-27";"HIGH";1464;0;""
24961;"2010-01-26";"LOW";3150;0;""
24965;"2011-03-29";"LOW";399;0;""
24966;"2011-12-17";"MEDIUM";3151;0;""
24993;"2010-03-11";"HIGH";4054;0;""
24996;"2011-09-25";"CRITICAL";5415;0;""
25027;"2009-12-16";"MEDIUM";4563;0;""
25028;"2011-01-05";"CRITICAL";5289;0;""
25031;"2009-08-23";"HIGH";768;0;""
25056;"2010-09-21";"NOT SPECIFIED";1729;0;""
25060;"2009-07-20";"NOT SPECIFIED";4055;0;""
25061;"2011-12-18";"MEDIUM";1465;0;""
25062;"2010-10-30";"CRITICAL";2668;0;""
25063;"2009-06-29";"NOT SPECIFIED";5290;0;""
25091;"2010-02-19";"MEDIUM";2891;0;""
25092;"2010-12-01";"HIGH";1916;0;""
25095;"2011-01-25";"LOW";1466;0;""
25120;"2009-02-04";"MEDIUM";3966;0;""
25152;"2012-10-15";"CRITICAL";2669;0;""
25154;"2010-08-20";"HIGH";400;0;""
25155;"2010-01-20";"LOW";3566;0;""
25157;"2010-05-25";"NOT SPECIFIED";2989;0;""
25188;"2011-01-03";"MEDIUM";2123;0;""
25191;"2011-03-30";"MEDIUM";5179;0;""
25248;"2011-12-01";"MEDIUM";544;0;""
25249;"2012-11-06";"MEDIUM";2124;0;""
25254;"2010-09-17";"CRITICAL";1467;0;""
25280;"2011-05-21";"NOT SPECIFIED";1917;0;""
25313;"2012-08-21";"CRITICAL";2990;0;""
25314;"2012-02-24";"HIGH";3718;0;""
25315;"2010-12-02";"LOW";401;0;""
25318;"2011-11-19";"CRITICAL";149;0;""
25347;"2009-06-12";"LOW";935;0;""
25348;"2012-05-09";"CRITICAL";3336;0;""
25350;"2010-12-03";"NOT SPECIFIED";3337;0;""
25376;"2011-03-26";"CRITICAL";402;0;""
25377;"2012-11-26";"LOW";150;0;""
25378;"2011-12-18";"NOT SPECIFIED";4564;0;""
25412;"2011-06-06";"NOT SPECIFIED";5291;0;""
25440;"2009-02-06";"HIGH";3967;0;""
25442;"2012-01-05";"HIGH";1820;0;""
25443;"2012-09-22";"MEDIUM";3863;0;""
25445;"2009-05-25";"LOW";4565;0;""
25447;"2012-05-23";"NOT SPECIFIED";4056;0;""
25472;"2009-05-21";"HIGH";2275;0;""
25473;"2012-10-14";"HIGH";1070;0;""
25475;"2009-04-04";"CRITICAL";545;0;""
25476;"2012-10-02";"NOT SPECIFIED";4566;0;""
25478;"2012-04-24";"CRITICAL";2670;0;""
25479;"2011-04-28";"CRITICAL";2421;0;""
25507;"2009-08-05";"NOT SPECIFIED";4276;0;""
25509;"2009-05-22";"CRITICAL";4277;0;""
25536;"2011-07-22";"LOW";2991;0;""
25541;"2009-01-13";"LOW";3338;0;""
25542;"2012-12-30";"LOW";1468;0;""
25569;"2012-07-09";"HIGH";1469;0;""
25571;"2012-08-18";"CRITICAL";4886;0;""
25574;"2009-03-12";"NOT SPECIFIED";3719;0;""
25601;"2009-01-05";"MEDIUM";3339;0;""
25603;"2011-03-05";"LOW";5180;0;""
25633;"2011-08-01";"LOW";769;0;""
25634;"2010-07-29";"NOT SPECIFIED";151;0;""
25635;"2012-05-29";"CRITICAL";770;0;""
25637;"2012-02-25";"NOT SPECIFIED";3080;0;""
25638;"2009-08-06";"HIGH";1071;0;""
25666;"2012-09-02";"CRITICAL";1918;0;""
25669;"2011-01-16";"CRITICAL";1919;0;""
25697;"2011-04-26";"LOW";1248;0;""
25733;"2012-05-12";"LOW";152;0;""
25735;"2010-12-30";"NOT SPECIFIED";1295;0;""
25767;"2012-03-03";"HIGH";153;0;""
25793;"2012-04-07";"LOW";4165;0;""
25797;"2012-09-01";"NOT SPECIFIED";4567;0;""
25799;"2011-02-24";"LOW";3968;0;""
25824;"2009-09-04";"MEDIUM";5416;0;""
25825;"2012-07-19";"NOT SPECIFIED";936;0;""
25828;"2010-11-23";"NOT SPECIFIED";3340;0;""
25830;"2010-05-06";"LOW";771;0;""
25831;"2009-09-14";"MEDIUM";3969;0;""
25860;"2010-01-02";"LOW";1871;0;""
25861;"2012-08-07";"HIGH";5181;0;""
25863;"2011-04-22";"NOT SPECIFIED";1470;0;""
25889;"2010-06-08";"LOW";4568;0;""
25895;"2012-04-17";"MEDIUM";1471;0;""
25926;"2009-11-20";"HIGH";3662;0;""
25927;"2009-04-22";"MEDIUM";1821;0;""
25952;"2010-09-04";"HIGH";4278;0;""
25953;"2009-09-27";"CRITICAL";3864;0;""
25955;"2011-05-04";"NOT SPECIFIED";2276;0;""
25985;"2012-09-02";"LOW";2422;0;""
25986;"2012-06-22";"MEDIUM";4569;0;""
26016;"2009-10-07";"HIGH";1072;0;""
26021;"2012-09-14";"CRITICAL";4570;0;""
26023;"2010-08-20";"HIGH";154;0;""
26050;"2011-06-16";"HIGH";1472;0;""
26051;"2010-06-27";"NOT SPECIFIED";155;0;""
26053;"2012-01-24";"LOW";4887;0;""
26054;"2010-02-12";"CRITICAL";4978;0;""
26055;"2012-11-25";"NOT SPECIFIED";4571;0;""
26084;"2012-10-16";"LOW";3567;0;""
26116;"2012-10-29";"CRITICAL";156;0;""
26144;"2011-10-26";"HIGH";3865;0;""
26145;"2011-07-04";"LOW";1473;0;""
26146;"2009-10-11";"LOW";3568;0;""
26176;"2011-11-19";"HIGH";3341;0;""
26182;"2010-01-16";"NOT SPECIFIED";157;0;""
26214;"2011-11-20";"MEDIUM";4057;0;""
26240;"2009-12-19";"CRITICAL";403;0;""
26243;"2011-07-16";"LOW";1822;0;""
26244;"2010-08-03";"HIGH";1730;0;""
26272;"2012-06-29";"LOW";158;0;""
26274;"2012-06-12";"NOT SPECIFIED";4572;0;""
26276;"2010-09-12";"LOW";1920;0;""
26277;"2011-06-27";"MEDIUM";4888;0;""
26279;"2009-07-30";"NOT SPECIFIED";1474;0;""
26304;"2011-03-19";"MEDIUM";937;0;""
26305;"2010-12-02";"MEDIUM";2892;0;""
26306;"2012-10-30";"LOW";2277;0;""
26309;"2012-02-19";"LOW";5417;0;""
26310;"2012-07-29";"NOT SPECIFIED";3720;0;""
26336;"2012-05-26";"HIGH";4279;0;""
26337;"2009-11-07";"CRITICAL";3342;0;""
26341;"2010-07-28";"CRITICAL";2423;0;""
26342;"2009-10-18";"LOW";772;0;""
26368;"2010-07-15";"MEDIUM";773;0;""
26370;"2011-08-08";"NOT SPECIFIED";159;0;""
26372;"2009-07-12";"LOW";774;0;""
26373;"2010-07-22";"MEDIUM";627;0;""
26374;"2009-11-05";"NOT SPECIFIED";4889;0;""
26401;"2010-10-13";"MEDIUM";2021;0;""
26406;"2011-04-12";"NOT SPECIFIED";1475;0;""
26407;"2012-06-19";"CRITICAL";2424;0;""
26432;"2009-12-30";"LOW";2425;0;""
26437;"2011-11-28";"CRITICAL";4573;0;""
26439;"2011-09-15";"MEDIUM";3866;0;""
26464;"2011-12-11";"HIGH";4574;0;""
26466;"2009-06-11";"CRITICAL";3867;0;""
26469;"2012-07-30";"MEDIUM";2671;0;""
26470;"2009-03-21";"HIGH";2672;0;""
26499;"2010-02-21";"MEDIUM";160;0;""
26503;"2011-04-21";"MEDIUM";3343;0;""
26529;"2011-01-28";"LOW";3569;0;""
26531;"2011-06-20";"MEDIUM";161;0;""
26535;"2012-03-20";"NOT SPECIFIED";1476;0;""
26565;"2009-10-21";"MEDIUM";2673;0;""
26567;"2009-09-04";"CRITICAL";162;0;""
26627;"2009-10-30";"MEDIUM";5292;0;""
26629;"2009-07-10";"HIGH";4166;0;""
26630;"2010-11-27";"HIGH";2426;0;""
26631;"2010-11-01";"CRITICAL";4575;0;""
26657;"2012-09-29";"MEDIUM";3344;0;""
26658;"2011-12-22";"HIGH";2209;0;""
26660;"2012-03-18";"MEDIUM";2427;0;""
26661;"2012-12-19";"MEDIUM";1477;0;""
26688;"2010-08-18";"MEDIUM";5038;0;""
26689;"2009-09-29";"HIGH";4576;0;""
26691;"2012-08-03";"NOT SPECIFIED";1073;0;""
26693;"2010-08-21";"MEDIUM";3570;0;""
26695;"2010-06-06";"NOT SPECIFIED";3081;0;""
26723;"2011-03-03";"LOW";5418;0;""
26724;"2009-02-06";"CRITICAL";2278;0;""
26726;"2012-12-27";"HIGH";938;0;""
26756;"2012-05-10";"MEDIUM";775;0;""
26758;"2009-05-23";"NOT SPECIFIED";3769;0;""
26759;"2012-01-25";"NOT SPECIFIED";1161;0;""
26784;"2010-07-23";"CRITICAL";2279;0;""
26786;"2010-04-07";"MEDIUM";4577;0;""
26787;"2011-09-19";"HIGH";3345;0;""
26791;"2011-04-29";"LOW";404;0;""
26818;"2012-01-08";"NOT SPECIFIED";2428;0;""
26851;"2011-07-24";"HIGH";776;0;""
26852;"2010-03-06";"CRITICAL";2674;0;""
26853;"2012-06-12";"LOW";1162;0;""
26854;"2009-06-21";"NOT SPECIFIED";163;0;""
26855;"2009-03-15";"HIGH";1478;0;""
26881;"2009-08-01";"LOW";5039;0;""
26887;"2011-05-15";"CRITICAL";5040;0;""
26912;"2012-04-27";"LOW";1921;0;""
26913;"2009-09-29";"HIGH";4058;0;""
26918;"2009-04-06";"LOW";1163;0;""
26919;"2012-12-10";"LOW";3346;0;""
26944;"2009-11-07";"CRITICAL";4890;0;""
26945;"2009-02-05";"CRITICAL";3347;0;""
26947;"2010-06-04";"HIGH";5293;0;""
26948;"2011-11-22";"HIGH";2125;0;""
26949;"2009-08-15";"CRITICAL";2280;0;""
26951;"2010-04-08";"NOT SPECIFIED";3571;0;""
26976;"2011-05-20";"NOT SPECIFIED";4578;0;""
26978;"2010-06-25";"MEDIUM";546;0;""
26979;"2012-03-28";"MEDIUM";5182;0;""
26981;"2012-08-30";"MEDIUM";777;0;""
26982;"2012-04-28";"NOT SPECIFIED";2893;0;""
27011;"2010-12-30";"MEDIUM";2429;0;""
27013;"2009-07-05";"LOW";4891;0;""
27015;"2011-12-31";"LOW";1074;0;""
27047;"2010-11-22";"HIGH";1479;0;""
27077;"2010-03-15";"CRITICAL";1480;0;""
27078;"2012-08-12";"NOT SPECIFIED";3082;0;""
27105;"2011-02-16";"NOT SPECIFIED";547;0;""
27106;"2011-12-01";"HIGH";2894;0;""
27109;"2012-02-08";"CRITICAL";164;0;""
27111;"2009-03-11";"HIGH";165;0;""
27137;"2011-12-31";"HIGH";1922;0;""
27138;"2012-05-30";"HIGH";5294;0;""
27141;"2010-02-04";"NOT SPECIFIED";3572;0;""
27169;"2011-09-11";"NOT SPECIFIED";4579;0;""
27174;"2011-10-08";"CRITICAL";628;0;""
27201;"2012-07-25";"HIGH";1731;0;""
27205;"2010-05-21";"NOT SPECIFIED";3017;0;""
27232;"2010-08-18";"NOT SPECIFIED";2126;0;""
27236;"2010-03-02";"HIGH";1481;0;""
27264;"2011-06-04";"LOW";166;0;""
27265;"2012-05-06";"CRITICAL";4059;0;""
27266;"2011-09-08";"CRITICAL";939;0;""
27271;"2011-09-14";"NOT SPECIFIED";2210;0;""
27298;"2011-11-19";"LOW";778;0;""
27299;"2012-08-05";"CRITICAL";2675;0;""
27300;"2012-09-30";"NOT SPECIFIED";2676;0;""
27302;"2012-09-12";"LOW";3573;0;""
27330;"2009-09-16";"LOW";779;0;""
27335;"2010-11-06";"LOW";1923;0;""
27363;"2011-10-18";"MEDIUM";3152;0;""
27364;"2011-05-20";"MEDIUM";3348;0;""
27392;"2012-03-02";"LOW";167;0;""
27396;"2010-12-08";"CRITICAL";940;0;""
27426;"2010-02-23";"LOW";3574;0;""
27430;"2011-01-31";"HIGH";1924;0;""
27456;"2009-04-10";"NOT SPECIFIED";1164;0;""
27460;"2009-05-12";"NOT SPECIFIED";3349;0;""
27461;"2010-02-26";"CRITICAL";3018;0;""
27463;"2009-11-13";"MEDIUM";5419;0;""
27490;"2012-03-14";"NOT SPECIFIED";1249;0;""
27491;"2009-04-09";"NOT SPECIFIED";4060;0;""
27524;"2010-02-01";"NOT SPECIFIED";4580;0;""
27527;"2010-11-30";"MEDIUM";2895;0;""
27553;"2011-08-12";"MEDIUM";168;0;""
27554;"2011-03-10";"CRITICAL";4581;0;""
27555;"2009-09-01";"CRITICAL";169;0;""
27557;"2012-02-08";"LOW";2677;0;""
27558;"2011-07-07";"NOT SPECIFIED";4280;0;""
27559;"2011-10-30";"HIGH";1925;0;""
27589;"2011-09-15";"MEDIUM";1482;0;""
27616;"2012-07-30";"LOW";3721;0;""
27622;"2011-02-06";"MEDIUM";2127;0;""
27654;"2010-09-24";"HIGH";2678;0;""
27680;"2010-01-26";"CRITICAL";170;0;""
27681;"2010-11-24";"MEDIUM";1483;0;""
27684;"2011-09-05";"LOW";2679;0;""
27687;"2010-04-22";"MEDIUM";3663;0;""
27712;"2010-03-04";"LOW";4582;0;""
27715;"2011-09-19";"HIGH";4583;0;""
27717;"2011-10-26";"CRITICAL";3350;0;""
27744;"2010-08-03";"CRITICAL";4584;0;""
27745;"2010-09-20";"LOW";4585;0;""
27746;"2010-12-04";"CRITICAL";2896;0;""
27750;"2012-10-19";"LOW";4979;0;""
27776;"2010-05-04";"LOW";3664;0;""
27778;"2011-09-02";"CRITICAL";171;0;""
27780;"2012-10-20";"CRITICAL";5104;0;""
27781;"2011-09-15";"HIGH";780;0;""
